"id","population_total","population_male","population_female","year","unemp_benefit_number_total","unemp_benefit_number_male","unemp_benefit_number_female","unemp_benefit_yen_total","unemp_benefit_yen_male","unemp_benefit_yen_female","date","prefec_kanji","prefec"
28,5432,2582,2850,2021,378.03755522827686,342.2153369481022,410.4912280701754,527596.4692562592,536562.5731990705,519473.4936842105,"2021-03-01","兵庫","Hyogo"
28,5432,2582,2850,2021,359.4072164948454,326.9171185127808,388.84210526315786,460899.9541605302,475851.91014717275,447354.00666666665,"2021-04-01","兵庫","Hyogo"
28,5432,2582,2850,2021,362.3159057437408,320.7978311386522,399.9298245614035,442165.5353460972,442067.5828814872,442254.27684210526,"2021-05-01","兵庫","Hyogo"
28,5432,2582,2850,2021,400.8100147275405,354.22153369481026,443.0175438596491,548136.0824742268,553611.4883810999,543175.5568421052,"2021-06-01","兵庫","Hyogo"
28,5432,2582,2850,2021,406.4617083946981,355.3834237025562,452.7368421052632,522006.5821060383,519206.7118512781,524543.1663157895,"2021-07-01","兵庫","Hyogo"
28,5432,2582,2850,2021,411.06406480117823,361.58017041053444,455.89473684210526,540795.8214285715,538640.7439969017,542748.2459649122,"2021-08-01","兵庫","Hyogo"
28,5432,2582,2850,2021,393.29896907216494,347.6374903175833,434.6666666666667,532628.2737481591,535844.8543764524,529714.1645614036,"2021-09-01","兵庫","Hyogo"
28,5432,2582,2850,2021,370.15832106038295,326.3749031758327,409.8245614035088,453495.14083210606,449848.10921766073,456799.2235087719,"2021-10-01","兵庫","Hyogo"
28,5432,2582,2850,2021,357.03240058910166,319.40356312935705,391.1228070175439,448048.4464285714,453466.31525948877,443140.04736842104,"2021-11-01","兵庫","Hyogo"
28,5432,2582,2850,2021,347.6435935198822,308.63671572424477,382.9824561403509,439163.32345360826,444102.15879163437,434688.91192982456,"2021-12-01","兵庫","Hyogo"
29,1315,619,696,2021,320.76045627376425,293.86106623586426,344.68390804597703,421455.7391634981,438965.34733441035,405883.257183908,"2021-01-01","奈良","Nara"
29,1315,619,696,2021,310.19011406844106,296.1227786752827,322.7011494252873,371230.57566539926,398974.67366720515,346555.867816092,"2021-02-01","奈良","Nara"
29,1315,619,696,2021,308.5931558935361,295.96122778675283,319.8275862068965,423633.6212927757,464374.1534733441,387400.3031609195,"2021-03-01","奈良","Nara"
29,1315,619,696,2021,307.0722433460076,296.93053311793216,316.0919540229885,407423.46844106464,447387.8222940226,371880.4583333333,"2021-04-01","奈良","Nara"
29,1315,619,696,2021,310.19011406844106,302.4232633279483,317.0977011494253,371660.6060836502,413036.05815831985,334862.6106321839,"2021-05-01","奈良","Nara"
29,1315,619,696,2021,341.06463878326997,324.07108239095317,356.17816091954023,447547.1574144487,482987.9095315024,416027.2931034483,"2021-06-01","奈良","Nara"
29,1315,619,696,2021,357.1102661596958,338.2875605815832,373.85057471264366,448162.008365019,482406.2617124394,417706.2715517241,"2021-07-01","奈良","Nara"
29,1315,619,696,2021,361.67300380228136,338.77221324717283,382.04022988505744,481272.25323193916,517065.8255250404,449438.6020114943,"2021-08-01","奈良","Nara"
29,1315,619,696,2021,350.4182509505704,326.0096930533118,372.1264367816092,449876.71711026615,472861.1954765751,429435.0617816092,"2021-09-01","奈良","Nara"
29,1315,619,696,2021,330.5703422053232,308.7237479806139,350,404506.81825095054,425110.31987075927,386182.7270114943,"2021-10-01","奈良","Nara"
29,1315,619,696,2021,324.03041825095056,307.108239095315,339.08045977011494,404337.1216730038,430792.3214862682,380808.7183908046,"2021-11-01","奈良","Nara"
29,1315,619,696,2021,304.10646387832696,288.2067851373182,318.2471264367816,374275.85019011406,404291.4733441034,347580.9209770115,"2021-12-01","奈良","Nara"
30,914,431,483,2021,369.91247264770243,327.8422273781902,407.4534161490683,426689.63785557984,436855.33642691415,417618.3830227743,"2021-01-01","和歌山","Wakayama"
30,914,431,483,2021,366.4113785557987,324.12993039443154,404.1407867494824,391966.87417943106,401726.9675174014,383257.5569358178,"2021-02-01","和歌山","Wakayama"
30,914,431,483,2021,375.82056892778996,338.97911832946636,408.69565217391306,464980.4956236324,485391.93503480277,446766.5610766045,"2021-03-01","和歌山","Wakayama"
30,914,431,483,2021,367.9431072210066,326.68213457076564,404.76190476190476,423561.19803063455,439239.20649651974,409571.0910973085,"2021-04-01","和歌山","Wakayama"
30,914,431,483,2021,365.9737417943107,321.57772621809744,405.5900621118012,416394.0897155361,423316.1554524362,410217.2567287785,"2021-05-01","和歌山","Wakayama"
30,914,431,483,2021,381.5098468271335,331.78654292343384,425.879917184265,459361.38730853394,462966.837587007,456144.1014492754,"2021-06-01","和歌山","Wakayama"
30,914,431,483,2021,399.890590809628,336.19489559164737,456.7287784679089,456381.3927789934,447965.14617169375,463891.54244306416,"2021-07-01","和歌山","Wakayama"
30,914,431,483,2021,395.40481400437636,339.90719257540604,444.92753623188406,474686.32713347924,471869.4593967517,477199.9296066253,"2021-08-01","和歌山","Wakayama"
30,914,431,483,2021,380.96280087527356,338.97911832946636,418.42650103519674,458411.48140043765,470182.5406032483,447907.69979296066,"2021-09-01","和歌山","Wakayama"
30,914,431,483,2021,350.65645514223195,323.4338747099768,374.9482401656315,395476.1750547046,419041.5614849188,374447.8488612836,"2021-10-01","和歌山","Wakayama"
30,914,431,483,2021,346.60831509846827,319.25754060324823,371.0144927536232,400916.78336980304,426295.5197215777,378270.3333333333,"2021-11-01","和歌山","Wakayama"
30,914,431,483,2021,325.27352297593,307.88863109048725,340.78674948240166,362361.670678337,386911.28538283065,340455.07867494825,"2021-12-01","和歌山","Wakayama"
31,549,262,286,2021,383.42440801457195,382.0610687022901,386.013986013986,423999.65209471766,464319.64503816795,388545.67132867133,"2021-01-01","鳥取","Tottori"
31,549,262,286,2021,370.4918032786885,371.7557251908397,370.6293706293706,380295.74863387976,433578.9503816794,332813.5699300699,"2021-02-01","鳥取","Tottori"
31,549,262,286,2021,382.51366120218574,377.86259541984737,388.1118881118881,450908.57923497265,494159.4389312977,412863.76573426573,"2021-03-01","鳥取","Tottori"
31,549,262,286,2021,395.26411657559197,369.08396946564886,420.62937062937067,437510.2276867031,466165.7671755725,412789.1048951049,"2021-04-01","鳥取","Tottori"
31,549,262,286,2021,372.3132969034608,333.206106870229,409.4405594405594,384916.189435337,380893.5572519084,389947.1188811189,"2021-05-01","鳥取","Tottori"
31,549,262,286,2021,416.02914389799633,364.8854961832061,464.3356643356643,504947.1712204007,482615.2824427481,527170.6048951049,"2021-06-01","鳥取","Tottori"
31,549,262,286,2021,427.3224043715847,369.46564885496184,481.8181818181818,494048.44808743167,474988.12213740457,513236.7482517483,"2021-07-01","鳥取","Tottori"
31,549,262,286,2021,436.7941712204007,391.60305343511453,479.72027972027973,505060.3588342441,498835.1870229008,512529.0839160839,"2021-08-01","鳥取","Tottori"
31,549,262,286,2021,415.4826958105646,375.19083969465646,453.8461538461538,492966.2695810565,486986.5,500167.8986013986,"2021-09-01","鳥取","Tottori"
31,549,262,286,2021,387.9781420765027,347.70992366412213,426.22377622377627,441975.8743169399,438416.8435114504,446781.6153846154,"2021-10-01","鳥取","Tottori"
31,549,262,286,2021,364.29872495446267,328.2442748091603,398.60139860139856,408501.3096539162,419944.1297709924,399447.05244755244,"2021-11-01","鳥取","Tottori"
31,549,262,286,2021,341.1657559198543,304.19847328244276,376.2237762237762,399693.07832422585,400690.2404580153,400177.12237762235,"2021-12-01","鳥取","Tottori"
32,665,322,343,2021,369.6240601503759,326.0869565217391,410.4956268221574,403183.35789473687,402943.98757763975,403408.07288629736,"2021-01-01","島根","Shimane"
32,665,322,343,2021,356.9924812030075,318.944099378882,392.7113702623907,372005.6796992481,379950.6366459627,364547.14868804667,"2021-02-01","島根","Shimane"
32,665,322,343,2021,363.75939849624064,325.77639751552795,399.41690962099125,442027.1052631579,444722.57763975154,439496.66180758015,"2021-03-01","島根","Shimane"
32,665,322,343,2021,361.203007518797,310.24844720496895,409.0379008746356,380340.6661654135,368619.549689441,391344.1632653061,"2021-04-01","島根","Shimane"
32,665,322,343,2021,364.6616541353383,310.55900621118013,415.4518950437318,390467.66466165415,371805.15838509315,407987.56851311954,"2021-05-01","島根","Shimane"
32,665,322,343,2021,408.12030075187965,335.40372670807454,476.38483965014575,482444.5323308271,442987.2795031056,519486.03498542274,"2021-06-01","島根","Shimane"
32,665,322,343,2021,407.36842105263156,336.3354037267081,474.0524781341108,471306.9954887218,424458.2360248447,515287.4635568513,"2021-07-01","島根","Shimane"
32,665,322,343,2021,412.9323308270677,335.09316770186336,486.00583090379007,471604.8,423541.81055900623,516725.1574344023,"2021-08-01","島根","Shimane"
32,665,322,343,2021,385.7142857142857,309.62732919254654,457.1428571428571,466273.26766917296,411201.0310559006,517973.7346938776,"2021-09-01","島根","Shimane"
32,665,322,343,2021,342.55639097744364,294.72049689440996,387.463556851312,369674.17593984964,345775.099378882,392110.04373177845,"2021-10-01","島根","Shimane"
32,665,322,343,2021,339.3984962406015,288.50931677018633,387.1720116618076,376837.8947368421,358354.9440993789,394189.2361516035,"2021-11-01","島根","Shimane"
32,665,322,343,2021,312.78195488721803,274.8447204968944,348.39650145772595,349628.7127819549,332188.81677018636,366000.86005830904,"2021-12-01","島根","Shimane"
33,1876,902,974,2021,358.31556503198294,318.95787139689577,394.76386036960986,395852.26385927503,398212.2073170732,393666.772073922,"2021-01-01","岡山","Okayama"
33,1876,902,974,2021,349.9466950959488,315.41019955654104,381.9301848049281,371044.39658848615,374941.42572062084,367435.44353182754,"2021-02-01","岡山","Okayama"
33,1876,902,974,2021,358.10234541577825,324.39024390243907,389.3223819301848,445936.7078891258,461346.83702882484,431665.7258726899,"2021-03-01","岡山","Okayama"
33,1876,902,974,2021,351.59914712153517,315.29933481152995,385.21560574948666,410569.6028784648,415466.5155210643,406034.6796714579,"2021-04-01","岡山","Okayama"
33,1876,902,974,2021,355.97014925373134,312.63858093126385,396.0985626283367,401120.8395522388,400345.91241685144,401838.4825462012,"2021-05-01","岡山","Okayama"
33,1876,902,974,2021,395.41577825159914,350.2217294900222,437.26899383983573,481277.84008528787,483869.1042128603,478878.1273100616,"2021-06-01","岡山","Okayama"
33,1876,902,974,2021,405.0106609808102,355.09977827050994,451.2320328542095,476111.04157782515,460388.04767184035,490671.7607802875,"2021-07-01","岡山","Okayama"
33,1876,902,974,2021,397.6012793176972,352.4390243902439,439.42505133470223,480661.8859275053,478727.67849223944,482453.112936345,"2021-08-01","岡山","Okayama"
33,1876,902,974,2021,382.7825159914712,340.4656319290466,421.9712525667351,479196.82515991473,471513.45898004435,486312.22176591377,"2021-09-01","岡山","Okayama"
33,1876,902,974,2021,354.0511727078891,317.40576496674055,387.9876796714579,401266.9685501066,401727.51219512196,400840.4691991786,"2021-10-01","岡山","Okayama"
33,1876,902,974,2021,361.24733475479746,334.70066518847005,385.8316221765914,422229.25479744136,444324.6541019956,401767.1909650924,"2021-11-01","岡山","Okayama"
33,1876,902,974,2021,343.44349680170575,313.4146341463415,371.2525667351129,403296.86727078893,409446.05654101993,397602.2381930185,"2021-12-01","岡山","Okayama"
34,2780,1347,1432,2021,367.44604316546764,312.7691165553081,419.13407821229055,457022.38129496406,443503.0772086117,470058.3624301676,"2021-01-01","広島","Hiroshima"
34,2780,1347,1432,2021,359.136690647482,310.17074981440237,405.4469273743017,396448.78057553957,395465.29547141795,397650.7381284916,"2021-02-01","広島","Hiroshima"
34,2780,1347,1432,2021,358.09352517985616,308.6859688195991,404.8184357541899,462756.80539568345,458090.12323682255,467469.63896648044,"2021-03-01","広島","Hiroshima"
34,2780,1347,1432,2021,341.8345323741007,291.23979213066076,389.66480446927375,406795.045323741,398520.8322197476,414862.1962290503,"2021-04-01","広島","Hiroshima"
34,2780,1347,1432,2021,363.2014388489209,299.1833704528582,423.6731843575419,417525.9528776978,395060.50185597624,438949.4783519553,"2021-05-01","広島","Hiroshima"
34,2780,1347,1432,2021,386.54676258992805,315.88715664439496,453.28212290502796,488893.8151079137,452230.75426874537,523722.0530726257,"2021-06-01","広島","Hiroshima"
34,2780,1347,1432,2021,397.48201438848923,314.996288047513,475.34916201117323,475446.60575539566,428406.78619153675,520026.27304469276,"2021-07-01","広島","Hiroshima"
34,2780,1347,1432,2021,403.27338129496405,319.4506310319228,482.4022346368715,496305.7654676259,447145.9265033408,542894.1794692738,"2021-08-01","広島","Hiroshima"
34,2780,1347,1432,2021,386.8345323741007,309.65107646622124,459.7067039106145,499104.16474820144,453839.58871566446,542030.4832402235,"2021-09-01","広島","Hiroshima"
34,2780,1347,1432,2021,360.8273381294964,292.0564216778025,425.768156424581,409107.70899280574,375536.57535263547,440971.83240223466,"2021-10-01","広島","Hiroshima"
34,2780,1347,1432,2021,360.10791366906477,304.38010393466965,412.77932960893855,428438.45323741005,408703.7683741648,447300.9245810056,"2021-11-01","広島","Hiroshima"
34,2780,1347,1432,2021,340.863309352518,288.12175204157387,390.7122905027933,401521.4395683453,389792.53674832964,412834.53561452514,"2021-12-01","広島","Hiroshima"
35,1328,630,697,2021,323.11746987951807,266.1904761904762,375.0358680057389,378379.8057228916,360641.5190476191,394955.84648493544,"2021-01-01","山口","Yamaguchi"
35,1328,630,697,2021,314.60843373493975,263.968253968254,360.832137733142,349027.125,341623.6873015873,356219.6542324247,"2021-02-01","山口","Yamaguchi"
35,1328,630,697,2021,319.7289156626506,272.6984126984127,362.69727403156384,418219.780873494,413022.80317460315,423517.22094691533,"2021-03-01","山口","Yamaguchi"
35,1328,630,697,2021,310.2409638554217,266.031746031746,350.64562410329984,373201.3983433735,370545.66825396824,376137.2826398852,"2021-04-01","山口","Yamaguchi"
35,1328,630,697,2021,299.69879518072287,251.9047619047619,343.32855093256813,347859.5978915663,340548.02857142856,354967.4146341463,"2021-05-01","山口","Yamaguchi"
35,1328,630,697,2021,333.35843373493975,273.1746031746032,388.2352941176471,428821.0881024096,410803.4682539682,445721.9799139168,"2021-06-01","山口","Yamaguchi"
35,1328,630,697,2021,344.5783132530121,272.53968253968253,410.1865136298421,412373.1859939759,384281.22698412696,438356.41032998567,"2021-07-01","山口","Yamaguchi"
35,1328,630,697,2021,352.56024096385545,282.0634920634921,416.7862266857963,439551.2748493976,403405.51746031747,472853.1090387374,"2021-08-01","山口","Yamaguchi"
35,1328,630,697,2021,343.29819277108436,278.57142857142856,402.29555236728845,434147.3200301205,408808.6650793651,457673.1449067432,"2021-09-01","山口","Yamaguchi"
35,1328,630,697,2021,322.7409638554217,263.1746031746032,377.04447632711623,370072.1859939759,351434.7968253968,387448.98278335726,"2021-10-01","山口","Yamaguchi"
35,1328,630,697,2021,320.25602409638554,266.1904761904762,369.58393113342896,386854.6385542169,375709.5190476191,397483.4476327116,"2021-11-01","山口","Yamaguchi"
35,1328,630,697,2021,307.83132530120486,259.8412698412699,351.64992826398856,367472.8772590361,362648.1857142857,372361.0100430416,"2021-12-01","山口","Yamaguchi"
36,712,340,372,2021,373.73595505617976,312.05882352941177,430.1075268817204,456293.25421348313,429631.8823529412,480661.1747311828,"2021-01-01","徳島","Tokushima"
36,712,340,372,2021,371.20786516853934,313.52941176470586,423.9247311827957,401031.66011235956,371481.8470588235,428039.55376344087,"2021-02-01","徳島","Tokushima"
36,712,340,372,2021,372.89325842696627,307.3529411764706,432.7956989247312,477784.0449438202,423088.8,527774.3225806452,"2021-03-01","徳島","Tokushima"
36,712,340,372,2021,370.7865168539326,319.7058823529412,417.4731182795699,436409.59550561797,419781.49411764706,451607.32258064515,"2021-04-01","徳島","Tokushima"
36,712,340,372,2021,367.69662921348316,312.05882352941177,418.5483870967742,406732.3511235955,385833.31470588234,425833.62096774194,"2021-05-01","徳島","Tokushima"
36,712,340,372,2021,406.03932584269666,352.3529411764706,455.1075268817204,507323.78230337077,496396.8852941177,517310.7311827957,"2021-06-01","徳島","Tokushima"
36,712,340,372,2021,407.86516853932585,366.1764705882353,445.9677419354839,461769.643258427,461097.6088235294,462383.8682795699,"2021-07-01","徳島","Tokushima"
36,712,340,372,2021,404.21348314606746,364.4117647058823,440.5913978494624,490029.3342696629,484944.1441176471,494677.0887096774,"2021-08-01","徳島","Tokushima"
36,712,340,372,2021,374.85955056179773,348.2352941176471,399.19354838709677,474553.9129213483,494372.4411764706,456440.20430107525,"2021-09-01","徳島","Tokushima"
36,712,340,372,2021,348.4550561797753,335.5882352941177,360.21505376344084,397499.44241573033,423658.50588235294,373590.62096774194,"2021-10-01","徳島","Tokushima"
36,712,340,372,2021,339.3258426966292,331.47058823529414,346.505376344086,401644.07162921346,430562.69705882354,375213.0698924731,"2021-11-01","徳島","Tokushima"
36,712,340,372,2021,318.2584269662921,321.7647058823529,315.0537634408602,373217.28651685396,414646.7705882353,335351.62903225806,"2021-12-01","徳島","Tokushima"
37,942,455,487,2021,351.5923566878981,321.09890109890114,380.08213552361394,429827.661358811,438183.27692307695,422021.0800821355,"2021-01-01","香川","Kagawa"
37,942,455,487,2021,335.4564755838641,300.65934065934067,367.9671457905544,368037.508492569,374821.81978021975,361698.9835728953,"2021-02-01","香川","Kagawa"
37,942,455,487,2021,334.50106157112526,302.6373626373626,364.2710472279261,418172.6709129512,436920.2967032967,400656.9219712526,"2021-03-01","香川","Kagawa"
37,942,455,487,2021,339.4904458598726,295.3846153846154,380.6981519507187,390461.1709129512,378836.9824175824,401321.5523613963,"2021-04-01","香川","Kagawa"
37,942,455,487,2021,342.25053078556266,297.3626373626374,384.1889117043121,386785.8057324841,390683.9736263736,383143.78028747434,"2021-05-01","香川","Kagawa"
37,942,455,487,2021,382.59023354564755,330.989010989011,430.80082135523617,453942.3227176221,443465.3318681319,463730.887063655,"2021-06-01","香川","Kagawa"
37,942,455,487,2021,400.6369426751593,334.72527472527474,462.217659137577,468883.940552017,440725.54505494505,495192.09240246407,"2021-07-01","香川","Kagawa"
37,942,455,487,2021,395.54140127388536,336.9230769230769,450.3080082135524,485477.2728237792,465548.0813186813,504096.94866529776,"2021-08-01","香川","Kagawa"
37,942,455,487,2021,380.36093418259026,326.15384615384613,431.0061601642711,460929.35244161356,452170.5164835165,469112.659137577,"2021-09-01","香川","Kagawa"
37,942,455,487,2021,346.2845010615711,302.4175824175824,387.26899383983573,409865.09766454354,402475.43956043955,416769.1930184805,"2021-10-01","香川","Kagawa"
37,942,455,487,2021,346.60297239915076,306.81318681318686,383.7782340862423,411700.2430997877,409512.06153846154,413744.6427104723,"2021-11-01","香川","Kagawa"
37,942,455,487,2021,332.37791932059446,294.50549450549454,367.7618069815195,382263.050955414,385714.5098901099,379038.3819301848,"2021-12-01","香川","Kagawa"
38,1321,627,694,2021,344.66313398940196,296.81020733652315,387.8962536023055,417166.2422407267,408648.09888357256,424862.0288184438,"2021-01-01","愛媛","Ehime"
38,1321,627,694,2021,352.0817562452687,300.7974481658692,398.4149855907781,376454.2747918244,371233.8054226475,381170.7507204611,"2021-02-01","愛媛","Ehime"
38,1321,627,694,2021,359.87887963663894,313.23763955342906,402.0172910662824,455636.2271006813,458874.677830941,452710.4221902017,"2021-03-01","愛媛","Ehime"
38,1321,627,694,2021,364.6479939439818,322.488038277512,402.73775216138324,438341.20817562455,448922.90271132375,428781.08933717577,"2021-04-01","愛媛","Ehime"
38,1321,627,694,2021,343.4519303557911,298.8835725677831,383.71757925072046,378769.3270249811,382020.5215311005,375832.0086455331,"2021-05-01","愛媛","Ehime"
38,1321,627,694,2021,388.5692657077971,338.11802232854865,434.14985590778093,483345.1196063588,480399.5326953748,486006.33429394814,"2021-06-01","愛媛","Ehime"
38,1321,627,694,2021,413.2475397426192,351.8341307814992,468.7319884726225,475387.0704012112,464021.7368421053,485655.17435158504,"2021-07-01","愛媛","Ehime"
38,1321,627,694,2021,413.70174110522333,350.7177033492823,470.6051873198847,504773.7441332324,484038.6937799043,523506.99567723344,"2021-08-01","愛媛","Ehime"
38,1321,627,694,2021,397.3504920514761,336.3636363636364,452.4495677233429,480067.9477668433,460932.5980861244,497355.93659942364,"2021-09-01","愛媛","Ehime"
38,1321,627,694,2021,371.23391370174113,315.311004784689,421.7579250720461,409312.080999243,395175.69696969696,422083.71325648413,"2021-10-01","愛媛","Ehime"
38,1321,627,694,2021,356.01816805450414,305.10366826156303,402.0172910662824,412438.81604844815,407660.64114832535,416755.69740634004,"2021-11-01","愛媛","Ehime"
38,1321,627,694,2021,338.22861468584404,289.95215311004785,381.8443804034582,387682.80317940953,381676.30781499203,393109.42074927955,"2021-12-01","愛媛","Ehime"
39,684,323,361,2021,387.5730994152047,336.5325077399381,433.24099722991696,458924.38742690056,447183.6996904025,469429.21329639887,"2021-01-01","高知","Kochi"
39,684,323,361,2021,380.84795321637426,337.77089783281735,419.39058171745154,408903.41374269006,398285.1547987616,418403.96121883654,"2021-02-01","高知","Kochi"
39,684,323,361,2021,385.67251461988303,356.3467492260062,411.9113573407202,474503.7543859649,477191.2600619195,472099.1440443213,"2021-03-01","高知","Kochi"
39,684,323,361,2021,389.03508771929825,363.4674922600619,411.9113573407202,449535.23391812865,474697.1486068111,427021.94182825484,"2021-04-01","高知","Kochi"
39,684,323,361,2021,408.77192982456137,365.94427244582045,447.0914127423823,451901.783625731,458475.6222910217,446019.9279778393,"2021-05-01","高知","Kochi"
39,684,323,361,2021,451.4619883040936,400.92879256965944,496.67590027700834,548932.5160818713,544774.7925696594,552652.5844875346,"2021-06-01","高知","Kochi"
39,684,323,361,2021,464.3274853801169,397.5232198142415,524.0997229916898,541108.8128654971,524237.92879256967,556203.8144044321,"2021-07-01","高知","Kochi"
39,684,323,361,2021,474.41520467836256,406.5015479876161,535.1800554016621,577460.6871345029,545734.9349845201,605846.8864265928,"2021-08-01","高知","Kochi"
39,684,323,361,2021,446.05263157894734,389.1640866873065,496.95290858725764,538182.6198830409,522366.4303405573,552333.947368421,"2021-09-01","高知","Kochi"
39,684,323,361,2021,407.01754385964915,354.1795665634675,454.2936288088643,450104.74122807017,434135.96904024767,464392.5900277008,"2021-10-01","高知","Kochi"
39,684,323,361,2021,397.0760233918129,345.5108359133127,443.213296398892,463579.34210526315,444179.7801857585,480936.8448753463,"2021-11-01","高知","Kochi"
39,684,323,361,2021,367.8362573099415,327.8637770897833,403.601108033241,420555.77339181287,414675.2321981424,425817.3102493075,"2021-12-01","高知","Kochi"
40,5124,2425,2698,2021,409.67993754879,350.30927835051546,463.1949592290586,518872.6106557377,507352.45154639176,529419.4077094144,"2021-01-01","福岡","Fukuoka"
40,5124,2425,2698,2021,411.943793911007,354.680412371134,463.5656041512231,466187.8575331772,457747.6379381443,473946.83469236473,"2021-02-01","福岡","Fukuoka"
40,5124,2425,2698,2021,427.5370804059329,373.11340206185565,476.6123054114159,575416.5930913349,568489.9463917526,581855.6349147516,"2021-03-01","福岡","Fukuoka"
40,5124,2425,2698,2021,416.23731459797034,360.9896907216495,466.0489251297257,529865.8614363779,521946.88907216495,537179.9362490734,"2021-04-01","福岡","Fukuoka"
40,5124,2425,2698,2021,408.8602654176425,341.2783505154639,469.75537435137136,480335.6567135051,456201.98886597937,502205.36767976277,"2021-05-01","福岡","Fukuoka"
40,5124,2425,2698,2021,454.6448087431694,379.958762886598,521.9421793921423,602192.3183060109,575202.9665979381,626673.9232765011,"2021-06-01","福岡","Fukuoka"
40,5124,2425,2698,2021,466.1982825917252,382.22680412371136,541.8458117123795,570420.0241998439,531285.3880412371,605806.2038547072,"2021-07-01","福岡","Fukuoka"
40,5124,2425,2698,2021,477.4980483996877,393.6082474226804,553.0763528539659,621096.0013661202,581136.28,657242.561897702,"2021-08-01","福岡","Fukuoka"
40,5124,2425,2698,2021,446.42857142857144,370.22680412371136,515.0852483320979,577555.9018345043,546153.4874226804,605994.8977020015,"2021-09-01","福岡","Fukuoka"
40,5124,2425,2698,2021,417.23263075722093,347.50515463917526,480.05930318754633,494736.68149882904,471424.1220618557,515873.70644922165,"2021-10-01","福岡","Fukuoka"
40,5124,2425,2698,2021,412.52927400468377,350.30927835051546,468.6063750926612,509549.1520296643,492676.33113402064,524903.5404002966,"2021-11-01","福岡","Fukuoka"
40,5124,2425,2698,2021,393.61826697892275,335.2577319587629,446.21942179392147,480436.9594067135,470191.0630927835,489824.18532246107,"2021-12-01","福岡","Fukuoka"
41,806,382,424,2021,361.0421836228288,301.8324607329843,414.3867924528302,421707.24813895783,407238.66492146597,434742.62264150946,"2021-01-01","佐賀","Saga"
41,806,382,424,2021,352.48138957816377,292.4083769633508,406.6037735849057,370041.7754342432,358562.6780104712,380383.7924528302,"2021-02-01","佐賀","Saga"
41,806,382,424,2021,359.5533498759305,303.6649214659686,409.9056603773585,429013.6625310174,421959.55235602095,435369.016509434,"2021-03-01","佐賀","Saga"
41,806,382,424,2021,350.8684863523573,291.0994764397906,404.7169811320755,405418.2952853598,388154.9502617801,420971.59198113205,"2021-04-01","佐賀","Saga"
41,806,382,424,2021,378.78411910669973,302.87958115183244,447.1698113207547,404181.6848635236,373060.08638743457,432220.483490566,"2021-05-01","佐賀","Saga"
41,806,382,424,2021,416.2531017369727,336.3874345549738,488.2075471698113,502762.5930521092,464051.53141361254,537639.0683962264,"2021-06-01","佐賀","Saga"
41,806,382,424,2021,440.69478908188586,346.3350785340314,525.7075471698113,522871.023573201,475088.1623036649,565920.6768867924,"2021-07-01","佐賀","Saga"
41,806,382,424,2021,449.25558312655085,349.73821989528795,538.9150943396227,535906.3722084367,479442.08638743457,586777.4976415094,"2021-08-01","佐賀","Saga"
41,806,382,424,2021,418.61042183622834,334.2931937172775,494.57547169811323,487163.4962779156,442395.75392670155,527496.6981132076,"2021-09-01","佐賀","Saga"
41,806,382,424,2021,381.88585607940445,313.6125654450262,443.3962264150943,424396.33995037223,409910.4973821989,437447.2641509434,"2021-10-01","佐賀","Saga"
41,806,382,424,2021,390.3225806451613,323.82198952879577,450.23584905660374,443665.71712158807,424342.35863874346,461074.96933962265,"2021-11-01","佐賀","Saga"
41,806,382,424,2021,357.07196029776674,295.0261780104712,412.97169811320754,385960.4441687345,357195.75130890054,411875.804245283,"2021-12-01","佐賀","Saga"
42,1297,610,687,2021,409.3292212798766,350.1639344262295,461.86317321688495,470964.11256746337,462458.8032786885,478516.133915575,"2021-01-01","長崎","Nagasaki"
42,1297,610,687,2021,393.36931380107944,337.37704918032784,443.08588064046586,397647.8265227448,390414.88524590165,404070.0887918486,"2021-02-01","長崎","Nagasaki"
42,1297,610,687,2021,396.29915188897456,341.4754098360656,444.97816593886466,463647.6769468003,460909.9540983607,466078.5516739447,"2021-03-01","長崎","Nagasaki"
42,1297,610,687,2021,402.4672320740169,346.2295081967213,452.40174672489087,439514.2898997687,431715.41475409834,446439.0553129549,"2021-04-01","長崎","Nagasaki"
42,1297,610,687,2021,384.0400925212028,323.93442622950823,437.4090247452693,391960.12875867385,381951.03606557375,400847.38719068415,"2021-05-01","長崎","Nagasaki"
42,1297,610,687,2021,453.27679259830376,376.88524590163934,521.1062590975255,543702.8573631457,518938.99344262294,565691.1499272198,"2021-06-01","長崎","Nagasaki"
42,1297,610,687,2021,474.78797224363916,384.91803278688525,554.5851528384279,519492.85890516575,488327.3262295082,547165.3114992722,"2021-07-01","長崎","Nagasaki"
42,1297,610,687,2021,473.86276021588276,391.6393442622951,546.8704512372635,544453.0524286815,511629.1524590164,573598,"2021-08-01","長崎","Nagasaki"
42,1297,610,687,2021,452.5057825751735,374.59016393442624,521.6885007278021,535558.8465690054,512505.0737704918,556028.7176128093,"2021-09-01","長崎","Nagasaki"
42,1297,610,687,2021,415.18889745566696,352.62295081967216,470.7423580786026,450090.6869699306,435899.34262295085,462691.4439592431,"2021-10-01","長崎","Nagasaki"
42,1297,610,687,2021,410.56283731688507,355.7377049180328,459.2430858806405,446402.7170393215,441186.93770491803,451033.903930131,"2021-11-01","長崎","Nagasaki"
