"id","date","koguchi_apply","koguchi_number","koguchi_payment_amount","sogo_apply","sogo_number","sogo_payment_amount","jukyo_apply","jukyo_number","jukyo_payment_amount","year","month","koguchi_number_19Jan","sogo_number_19Jan","jukyo_number_19Jan","koguchi_number_base19Jan","sogo_number_base19Jan","jukyo_number_base19Jan","prefec_kanji","prefec"
40,"2019-07-01",NA,90,7551,NA,4,1656,NA,NA,NA,2019,7,63,2,16,1.4285714285714286,2,NA,"福岡","Fukuoka"
40,"2019-08-01",NA,40,3229,NA,3,1059,NA,NA,NA,2019,8,63,2,16,0.6349206349206349,1.5,NA,"福岡","Fukuoka"
40,"2019-09-01",NA,82,6689,NA,3,1401,NA,NA,NA,2019,9,63,2,16,1.3015873015873016,1.5,NA,"福岡","Fukuoka"
40,"2019-10-01",NA,55,4432,NA,3,1230,NA,NA,NA,2019,10,63,2,16,0.873015873015873,1.5,NA,"福岡","Fukuoka"
40,"2019-11-01",NA,46,3727,NA,2,763,NA,NA,NA,2019,11,63,2,16,0.7301587301587301,1,NA,"福岡","Fukuoka"
40,"2019-12-01",NA,67,5750,NA,3,702,NA,NA,NA,2019,12,63,2,16,1.0634920634920635,1.5,NA,"福岡","Fukuoka"
40,"2020-01-01",NA,50,3461,NA,0,0,NA,NA,NA,2020,1,63,2,16,0.7936507936507936,0,NA,"福岡","Fukuoka"
40,"2020-04-01",10774,9085,1433681,1283,768,415852,373,84,2768,2020,4,63,2,16,144.20634920634922,384,5.25,"福岡","Fukuoka"
40,"2020-05-01",11433,11498,1741507,6655,6037,3196759,2149,935,17861.303,2020,5,63,2,16,182.5079365079365,3018.5,58.4375,"福岡","Fukuoka"
40,"2020-06-01",14087,14400,2284168,6912,7209,3752927,1456,1555,96673.762,2020,6,63,2,16,228.57142857142858,3604.5,97.1875,"福岡","Fukuoka"
40,"2020-07-01",9020,9239,1710010,7651,7135,3780535,666,983,159080.795,2020,7,63,2,16,146.65079365079364,3567.5,61.4375,"福岡","Fukuoka"
40,"2020-08-01",5175,5463,1015328,4693,5331,4923556,363,466,105195.214,2020,8,63,2,16,86.71428571428571,2665.5,29.125,"福岡","Fukuoka"
40,"2020-09-01",3824,3851,723100,4473,3963,3765825,267,309,88009.676,2020,9,63,2,16,61.12698412698413,1981.5,19.3125,"福岡","Fukuoka"
40,"2020-10-01",2916,3328,627575,3658,4473,4398011,245,282,87648.716,2020,10,63,2,16,52.82539682539682,2236.5,17.625,"福岡","Fukuoka"
40,"2020-11-01",1550,1577,295740,1651,1693,1530478,218,216,69838.317,2020,11,63,2,16,25.03174603174603,846.5,13.5,"福岡","Fukuoka"
40,"2020-12-01",1783,1769,331345,1848,1908,1644736,164,208,77714.933,2020,12,63,2,16,28.07936507936508,954,13,"福岡","Fukuoka"
40,"2021-01-01",1943,1813,336547,1816,1743,1407510,208,156,68219.17,2021,1,63,2,16,28.77777777777778,871.5,9.75,"福岡","Fukuoka"
40,"2021-02-01",3831,3496,654140,6046,3050,2054104,379,209,69559.212,2021,2,63,2,16,55.492063492063494,1525,13.0625,"福岡","Fukuoka"
40,"2021-03-01",4541,4533,854875,9432,9656,5677630,632,356,90399.402,2021,3,63,2,16,71.95238095238095,4828,22.25,"福岡","Fukuoka"
40,"2021-04-01",3431,3612,685960,5083,7312,4809819,231,212,92714.812,2021,4,63,2,16,57.333333333333336,3656,13.25,"福岡","Fukuoka"
40,"2021-05-01",2603,2391,450320,2990,2980,2326767,265,151,72863.786,2021,5,63,2,16,37.95238095238095,1490,9.4375,"福岡","Fukuoka"
41,"2019-01-01",NA,2,91,NA,0,0,2,2,194,2019,1,2,0,2,1,NA,1,"佐賀","Saga"
41,"2019-02-01",NA,0,0,NA,0,0,1,1,160,2019,2,2,0,2,0,NA,0.5,"佐賀","Saga"
41,"2019-03-01",NA,0,0,NA,0,0,1,1,128,2019,3,2,0,2,0,NA,0.5,"佐賀","Saga"
41,"2019-04-01",NA,0,0,NA,0,0,NA,NA,NA,2019,4,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-05-01",NA,0,0,NA,0,0,NA,NA,NA,2019,5,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-06-01",NA,1,100,NA,0,0,NA,NA,NA,2019,6,2,0,2,0.5,NA,NA,"佐賀","Saga"
41,"2019-07-01",NA,1,100,NA,0,0,NA,NA,NA,2019,7,2,0,2,0.5,NA,NA,"佐賀","Saga"
41,"2019-08-01",NA,0,0,NA,0,0,NA,NA,NA,2019,8,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-09-01",NA,0,0,NA,0,0,NA,NA,NA,2019,9,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-10-01",NA,0,0,NA,0,0,NA,NA,NA,2019,10,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-11-01",NA,0,0,NA,0,0,NA,NA,NA,2019,11,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2019-12-01",NA,0,0,NA,0,0,NA,NA,NA,2019,12,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2020-01-01",NA,0,0,NA,0,0,NA,NA,NA,2020,1,2,0,2,0,NA,NA,"佐賀","Saga"
41,"2020-04-01",987,684,113900,67,42,20590,27,11,74,2020,4,2,0,2,342,Inf,5.5,"佐賀","Saga"
41,"2020-05-01",666,864,134450,158,115,60880,93,72,1288.5,2020,5,2,0,2,432,Inf,36,"佐賀","Saga"
41,"2020-06-01",554,560,96100,313,288,152350,40,44,4121.5,2020,6,2,0,2,280,Inf,22,"佐賀","Saga"
41,"2020-07-01",456,496,87950,294,317,168610,14,16,3905.5,2020,7,2,0,2,248,Inf,8,"佐賀","Saga"
41,"2020-08-01",259,269,48267,213,204,135330,20,12,3078.5,2020,8,2,0,2,134.5,Inf,6,"佐賀","Saga"
41,"2020-09-01",183,171,30780,224,210,170880,16,14,2817.7,2020,9,2,0,2,85.5,Inf,7,"佐賀","Saga"
41,"2020-10-01",189,217,38430,190,237,199440,9,9,3212.8,2020,10,2,0,2,108.5,Inf,4.5,"佐賀","Saga"
41,"2020-11-01",92,96,17240,117,132,110600,7,6,2456.1,2020,11,2,0,2,48,Inf,3,"佐賀","Saga"
41,"2020-12-01",95,108,19520,111,106,103450,9,12,2478.6,2020,12,2,0,2,54,Inf,6,"佐賀","Saga"
41,"2021-01-01",139,108,18790,94,109,108140,9,2,2228.04,2021,1,2,0,2,54,Inf,1,"佐賀","Saga"
41,"2021-02-01",282,244,44540,318,171,161850,9,8,1560.14,2021,2,2,0,2,122,Inf,4,"佐賀","Saga"
41,"2021-03-01",249,276,49490,538,514,352770,10,11,1621.34,2021,3,2,0,2,138,Inf,5.5,"佐賀","Saga"
41,"2021-04-01",227,232,42120,325,420,301250,8,8,1576.14,2021,4,2,0,2,116,Inf,4,"佐賀","Saga"
41,"2021-05-01",166,198,36020,201,266,187750,5,2,1323.34,2021,5,2,0,2,99,Inf,1,"佐賀","Saga"
42,"2019-01-01",NA,0,0,NA,0,0,5,4,576,2019,1,0,0,4,NA,NA,1,"長崎","Nagasaki"
42,"2019-02-01",NA,0,0,NA,0,0,10,8,702,2019,2,0,0,4,NA,NA,2,"長崎","Nagasaki"
42,"2019-03-01",NA,0,0,NA,0,0,3,7,911,2019,3,0,0,4,NA,NA,1.75,"長崎","Nagasaki"
42,"2019-04-01",NA,0,0,NA,2,350,NA,NA,NA,2019,4,0,0,4,NA,Inf,NA,"長崎","Nagasaki"
42,"2019-05-01",NA,0,0,NA,0,0,NA,NA,NA,2019,5,0,0,4,NA,NA,NA,"長崎","Nagasaki"
42,"2019-06-01",NA,0,0,NA,1,173,NA,NA,NA,2019,6,0,0,4,NA,Inf,NA,"長崎","Nagasaki"
42,"2019-07-01",NA,0,0,NA,1,420,NA,NA,NA,2019,7,0,0,4,NA,Inf,NA,"長崎","Nagasaki"
42,"2019-08-01",NA,0,0,NA,0,0,NA,NA,NA,2019,8,0,0,4,NA,NA,NA,"長崎","Nagasaki"
42,"2019-09-01",NA,0,0,NA,0,0,NA,NA,NA,2019,9,0,0,4,NA,NA,NA,"長崎","Nagasaki"
42,"2019-10-01",NA,0,0,NA,1,75,NA,NA,NA,2019,10,0,0,4,NA,Inf,NA,"長崎","Nagasaki"
42,"2019-11-01",NA,0,0,NA,1,300,NA,NA,NA,2019,11,0,0,4,NA,Inf,NA,"長崎","Nagasaki"
42,"2019-12-01",NA,0,0,NA,0,0,NA,NA,NA,2019,12,0,0,4,NA,NA,NA,"長崎","Nagasaki"
42,"2020-01-01",NA,0,0,NA,0,0,NA,NA,NA,2020,1,0,0,4,NA,NA,NA,"長崎","Nagasaki"
42,"2020-04-01",1074,888,150656,2,0,0,52,12,447.4,2020,4,0,0,4,Inf,NA,3,"長崎","Nagasaki"
42,"2020-05-01",1281,1347,247450,138,133,70412,222,164,7055.48,2020,5,0,0,4,Inf,Inf,41,"長崎","Nagasaki"
42,"2020-06-01",937,957,183960,403,369,196610,129,176,15643,2020,6,0,0,4,Inf,Inf,44,"長崎","Nagasaki"
42,"2020-07-01",973,928,178460,610,596,320050,52,78,14915.9,2020,7,0,0,4,Inf,Inf,19.5,"長崎","Nagasaki"
42,"2020-08-01",641,672,130670,579,542,377800,30,38,13087.3,2020,8,0,0,4,Inf,Inf,9.5,"長崎","Nagasaki"
42,"2020-09-01",571,561,108400,548,565,337590,35,35,10931.7,2020,9,0,0,4,Inf,Inf,8.75,"長崎","Nagasaki"
42,"2020-10-01",473,528,102620,496,525,465510,42,41,12614.6,2020,10,0,0,4,Inf,Inf,10.25,"長崎","Nagasaki"
42,"2020-11-01",229,231,44200,254,262,214350,45,26,10982,2020,11,0,0,4,Inf,Inf,6.5,"長崎","Nagasaki"
42,"2020-12-01",262,263,51700,290,268,245020,28,54,9184.6,2020,12,0,0,4,Inf,Inf,13.5,"長崎","Nagasaki"
42,"2021-01-01",432,371,72570,309,313,250630,32,28,10232.4,2021,1,0,0,4,Inf,Inf,7,"長崎","Nagasaki"
42,"2021-02-01",551,522,100860,698,356,284700,66,34,9092.6,2021,2,0,0,4,Inf,Inf,8.5,"長崎","Nagasaki"
42,"2021-03-01",639,620,120260,1276,994,630630,54,27,10627.1,2021,3,0,0,4,Inf,Inf,6.75,"長崎","Nagasaki"
42,"2021-04-01",448,475,92680,712,1084,728880,30,35,9624,2021,4,0,0,4,Inf,Inf,8.75,"長崎","Nagasaki"
42,"2021-05-01",392,333,64780,529,595,471160,32,20,7004.1,2021,5,0,0,4,Inf,Inf,5,"長崎","Nagasaki"
43,"2019-01-01",NA,0,0,NA,0,0,6,7,254,2019,1,0,0,7,NA,NA,1,"熊本","Kumamoto"
43,"2019-02-01",NA,1,49,NA,0,0,3,3,339,2019,2,0,0,7,Inf,NA,0.42857142857142855,"熊本","Kumamoto"
43,"2019-03-01",NA,0,0,NA,0,0,0,0,297,2019,3,0,0,7,NA,NA,0,"熊本","Kumamoto"
43,"2019-04-01",NA,0,0,NA,0,0,NA,NA,NA,2019,4,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-05-01",NA,0,0,NA,0,0,NA,NA,NA,2019,5,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-06-01",NA,1,61,NA,0,0,NA,NA,NA,2019,6,0,0,7,Inf,NA,NA,"熊本","Kumamoto"
43,"2019-07-01",NA,0,0,NA,0,0,NA,NA,NA,2019,7,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-08-01",NA,0,0,NA,0,0,NA,NA,NA,2019,8,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-09-01",NA,1,82,NA,0,0,NA,NA,NA,2019,9,0,0,7,Inf,NA,NA,"熊本","Kumamoto"
43,"2019-10-01",NA,0,0,NA,0,0,NA,NA,NA,2019,10,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-11-01",NA,0,0,NA,0,0,NA,NA,NA,2019,11,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2019-12-01",NA,0,0,NA,0,0,NA,NA,NA,2019,12,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2020-01-01",NA,0,0,NA,0,0,NA,NA,NA,2020,1,0,0,7,NA,NA,NA,"熊本","Kumamoto"
43,"2020-04-01",2907,2871,442900,213,211,113040,76,61,1620.8,2020,4,0,0,7,Inf,Inf,8.714285714285714,"熊本","Kumamoto"
43,"2020-05-01",2496,2496,433050,831,822,444900,474,459,15884.03,2020,5,0,0,7,Inf,Inf,65.57142857142857,"熊本","Kumamoto"
43,"2020-06-01",1550,1554,275250,980,988,531840,242,246,24450.93,2020,6,0,0,7,Inf,Inf,35.142857142857146,"熊本","Kumamoto"
43,"2020-07-01",1245,1226,220670,1156,1132,648640,102,87,19781.68,2020,7,0,0,7,Inf,Inf,12.428571428571429,"熊本","Kumamoto"
43,"2020-08-01",933,945,172550,680,692,602450,85,89,14629.645,2020,8,0,0,7,Inf,Inf,12.714285714285714,"熊本","Kumamoto"
43,"2020-09-01",626,649,115880,647,643,539490,55,53,25894.762,2020,9,0,0,7,Inf,Inf,7.571428571428571,"熊本","Kumamoto"
43,"2020-10-01",602,609,111100,641,656,549930,42,47,23824.354,2020,10,0,0,7,Inf,Inf,6.714285714285714,"熊本","Kumamoto"
43,"2020-11-01",267,252,46800,250,250,243840,37,35,22735.404,2020,11,0,0,7,Inf,Inf,5,"熊本","Kumamoto"
43,"2020-12-01",269,277,51500,266,257,264100,40,38,21086,2020,12,0,0,7,Inf,Inf,5.428571428571429,"熊本","Kumamoto"
43,"2021-01-01",343,343,62180,238,245,274100,38,39,21324.55,2021,1,0,0,7,Inf,Inf,5.571428571428571,"熊本","Kumamoto"
43,"2021-02-01",628,629,118850,846,842,659280,54,46,17362.3,2021,2,0,0,7,Inf,Inf,6.571428571428571,"熊本","Kumamoto"
43,"2021-03-01",679,673,127610,1803,1804,1036240,53,54,16803,2021,3,0,0,7,Inf,Inf,7.714285714285714,"熊本","Kumamoto"
43,"2021-04-01",755,770,147300,1357,1358,844600,33,28,13558.5,2021,4,0,0,7,Inf,Inf,4,"熊本","Kumamoto"
43,"2021-05-01",511,498,95030,670,663,516510,45,41,12138.976,2021,5,0,0,7,Inf,Inf,5.857142857142857,"熊本","Kumamoto"
44,"2019-01-01",NA,26,1694,NA,1,573,0,0,0,2019,1,26,1,0,1,1,NA,"大分","Oita"
44,"2019-02-01",NA,30,2411,NA,1,600,0,0,0,2019,2,26,1,0,1.1538461538461537,1,NA,"大分","Oita"
44,"2019-03-01",NA,53,4387,NA,0,0,0,0,0,2019,3,26,1,0,2.0384615384615383,0,NA,"大分","Oita"
44,"2019-04-01",NA,37,3035,NA,1,591,NA,NA,NA,2019,4,26,1,0,1.4230769230769231,1,NA,"大分","Oita"
44,"2019-05-01",NA,38,2702,NA,1,309,NA,NA,NA,2019,5,26,1,0,1.4615384615384615,1,NA,"大分","Oita"
44,"2019-06-01",NA,22,1714,NA,0,0,NA,NA,NA,2019,6,26,1,0,0.8461538461538461,0,NA,"大分","Oita"
44,"2019-07-01",NA,55,4138,NA,0,0,NA,NA,NA,2019,7,26,1,0,2.1153846153846154,0,NA,"大分","Oita"
44,"2019-08-01",NA,33,2763,NA,1,471,NA,NA,NA,2019,8,26,1,0,1.2692307692307692,1,NA,"大分","Oita"
44,"2019-09-01",NA,29,2164,NA,1,378,NA,NA,NA,2019,9,26,1,0,1.1153846153846154,1,NA,"大分","Oita"
44,"2019-10-01",NA,33,2611,NA,1,308,NA,NA,NA,2019,10,26,1,0,1.2692307692307692,1,NA,"大分","Oita"
44,"2019-11-01",NA,36,2681,NA,0,0,NA,NA,NA,2019,11,26,1,0,1.3846153846153846,0,NA,"大分","Oita"
44,"2019-12-01",NA,35,2773,NA,0,0,NA,NA,NA,2019,12,26,1,0,1.3461538461538463,0,NA,"大分","Oita"
44,"2020-01-01",NA,24,1557,NA,0,0,NA,NA,NA,2020,1,26,1,0,0.9230769230769231,0,NA,"大分","Oita"
44,"2020-04-01",2606,2340,456270,365,282,147660,24,19,398.3,2020,4,26,1,0,90,282,Inf,"大分","Oita"
44,"2020-05-01",2938,2866,564580,1172,1049,553880,280,230,8168.7,2020,5,26,1,0,110.23076923076923,1049,Inf,"大分","Oita"
44,"2020-06-01",1535,1652,323890,1443,1442,756350,158,193,18152.5,2020,6,26,1,0,63.53846153846154,1442,Inf,"大分","Oita"
44,"2020-07-01",1018,1102,212040,1428,1465,777515,54,53,16101.799,2020,7,26,1,0,42.38461538461539,1465,Inf,"大分","Oita"
44,"2020-08-01",548,577,110870,681,725,611065,40,30,14204.93,2020,8,26,1,0,22.192307692307693,725,Inf,"大分","Oita"
44,"2020-09-01",439,428,82900,654,644,681140,42,40,15158.4,2020,9,26,1,0,16.46153846153846,644,Inf,"大分","Oita"
44,"2020-10-01",428,462,90810,597,634,667290,28,27,13499.4,2020,10,26,1,0,17.76923076923077,634,Inf,"大分","Oita"
44,"2020-11-01",217,217,42180,291,310,312760,29,27,12022,2020,11,26,1,0,8.346153846153847,310,Inf,"大分","Oita"
44,"2020-12-01",269,249,48720,360,326,372800,43,40,13244.6,2020,12,26,1,0,9.576923076923077,326,Inf,"大分","Oita"
44,"2021-01-01",248,260,50530,341,336,394100,30,28,12428.2,2021,1,26,1,0,10,336,Inf,"大分","Oita"
44,"2021-02-01",411,372,73270,876,518,476690,26,25,10034.9,2021,2,26,1,0,14.307692307692308,518,Inf,"大分","Oita"
44,"2021-03-01",589,540,105510,2127,2159,1437410,28,29,6373.1,2021,3,26,1,0,20.76923076923077,2159,Inf,"大分","Oita"
44,"2021-04-01",443,516,101130,1102,1289,922865,17,17,16289.3,2021,4,26,1,0,19.846153846153847,1289,Inf,"大分","Oita"
44,"2021-05-01",367,336,66010,744,722,558250,27,25,13421.4,2021,5,26,1,0,12.923076923076923,722,Inf,"大分","Oita"
45,"2019-01-01",NA,2,170,NA,0,0,1,1,281,2019,1,2,0,1,1,NA,1,"宮崎","Miyazaki"
45,"2019-02-01",NA,1,100,NA,0,0,0,0,128,2019,2,2,0,1,0.5,NA,0,"宮崎","Miyazaki"
45,"2019-03-01",NA,4,400,NA,0,0,0,0,38,2019,3,2,0,1,2,NA,0,"宮崎","Miyazaki"
45,"2019-04-01",NA,10,1000,NA,0,0,NA,NA,NA,2019,4,2,0,1,5,NA,NA,"宮崎","Miyazaki"
45,"2019-05-01",NA,3,150,NA,1,338,NA,NA,NA,2019,5,2,0,1,1.5,Inf,NA,"宮崎","Miyazaki"
45,"2019-06-01",NA,2,200,NA,0,0,NA,NA,NA,2019,6,2,0,1,1,NA,NA,"宮崎","Miyazaki"
45,"2019-07-01",NA,2,178,NA,2,456,NA,NA,NA,2019,7,2,0,1,1,Inf,NA,"宮崎","Miyazaki"
45,"2019-08-01",NA,1,100,NA,1,204,NA,NA,NA,2019,8,2,0,1,0.5,Inf,NA,"宮崎","Miyazaki"
45,"2019-09-01",NA,6,593,NA,1,194,NA,NA,NA,2019,9,2,0,1,3,Inf,NA,"宮崎","Miyazaki"
45,"2019-10-01",NA,3,300,NA,1,270,NA,NA,NA,2019,10,2,0,1,1.5,Inf,NA,"宮崎","Miyazaki"
45,"2019-11-01",NA,1,100,NA,0,0,NA,NA,NA,2019,11,2,0,1,0.5,NA,NA,"宮崎","Miyazaki"
45,"2019-12-01",NA,4,400,NA,0,0,NA,NA,NA,2019,12,2,0,1,2,NA,NA,"宮崎","Miyazaki"
45,"2020-01-01",NA,2,200,NA,1,330,NA,NA,NA,2020,1,2,0,1,1,Inf,NA,"宮崎","Miyazaki"
45,"2020-04-01",1439,1254,210820,125,105,54010,21,11,185.5,2020,4,2,0,1,627,Inf,11,"宮崎","Miyazaki"
45,"2020-05-01",1479,1525,270650,445,409,218370,203,127,3829.225,2020,5,2,0,1,762.5,Inf,127,"宮崎","Miyazaki"
45,"2020-06-01",887,946,174730,543,531,278230,110,167,11369,2020,6,2,0,1,473,Inf,167,"宮崎","Miyazaki"
45,"2020-07-01",635,699,131920,685,753,411210,46,49,10740.8,2020,7,2,0,1,349.5,Inf,49,"宮崎","Miyazaki"
45,"2020-08-01",505,443,83840,492,429,348550,42,43,10024.5,2020,8,2,0,1,221.5,Inf,43,"宮崎","Miyazaki"
45,"2020-09-01",406,412,78450,523,520,402840,50,51,10452.8,2020,9,2,0,1,206,Inf,51,"宮崎","Miyazaki"
45,"2020-10-01",347,401,77150,464,529,407030,41,36,10661.6,2020,10,2,0,1,200.5,Inf,36,"宮崎","Miyazaki"
45,"2020-11-01",156,142,27240,212,185,148900,28,34,10972.9,2020,11,2,0,1,71,Inf,34,"宮崎","Miyazaki"
45,"2020-12-01",191,189,36910,238,238,208820,29,23,10250.2,2020,12,2,0,1,94.5,Inf,23,"宮崎","Miyazaki"
45,"2021-01-01",283,261,50500,210,211,204230,26,26,10724.4,2021,1,2,0,1,130.5,Inf,26,"宮崎","Miyazaki"
45,"2021-02-01",405,412,79630,418,358,288820,27,25,8304.1,2021,2,2,0,1,206,Inf,25,"宮崎","Miyazaki"
45,"2021-03-01",334,332,65220,1166,1140,812750,33,32,8375.9,2021,3,2,0,1,166,Inf,32,"宮崎","Miyazaki"
45,"2021-04-01",272,280,54300,692,700,536560,18,24,8256.6,2021,4,2,0,1,140,Inf,24,"宮崎","Miyazaki"
45,"2021-05-01",224,214,42150,391,412,347680,18,17,6430,2021,5,2,0,1,107,Inf,17,"宮崎","Miyazaki"
46,"2019-01-01",NA,13,1056,NA,0,0,1,1,247,2019,1,13,0,1,1,NA,1,"鹿児島","Kagoshima"
46,"2019-02-01",NA,4,390,NA,0,0,2,1,266,2019,2,13,0,1,0.3076923076923077,NA,1,"鹿児島","Kagoshima"
46,"2019-03-01",NA,17,1350,NA,0,0,2,3,244,2019,3,13,0,1,1.3076923076923077,NA,3,"鹿児島","Kagoshima"
46,"2019-04-01",NA,9,603,NA,0,0,NA,NA,NA,2019,4,13,0,1,0.6923076923076923,NA,NA,"鹿児島","Kagoshima"
46,"2019-05-01",NA,19,1277,NA,0,0,NA,NA,NA,2019,5,13,0,1,1.4615384615384615,NA,NA,"鹿児島","Kagoshima"
46,"2019-06-01",NA,7,475,NA,0,0,NA,NA,NA,2019,6,13,0,1,0.5384615384615384,NA,NA,"鹿児島","Kagoshima"
46,"2019-07-01",NA,13,950,NA,0,0,NA,NA,NA,2019,7,13,0,1,1,NA,NA,"鹿児島","Kagoshima"
46,"2019-08-01",NA,4,270,NA,0,0,NA,NA,NA,2019,8,13,0,1,0.3076923076923077,NA,NA,"鹿児島","Kagoshima"
46,"2019-09-01",NA,9,652,NA,0,0,NA,NA,NA,2019,9,13,0,1,0.6923076923076923,NA,NA,"鹿児島","Kagoshima"
46,"2019-10-01",NA,9,770,NA,0,0,NA,NA,NA,2019,10,13,0,1,0.6923076923076923,NA,NA,"鹿児島","Kagoshima"
46,"2019-11-01",NA,10,726,NA,0,0,NA,NA,NA,2019,11,13,0,1,0.7692307692307693,NA,NA,"鹿児島","Kagoshima"
46,"2019-12-01",NA,6,389,NA,1,354,NA,NA,NA,2019,12,13,0,1,0.46153846153846156,Inf,NA,"鹿児島","Kagoshima"
46,"2020-01-01",NA,7,540,NA,0,0,NA,NA,NA,2020,1,13,0,1,0.5384615384615384,NA,NA,"鹿児島","Kagoshima"
46,"2020-04-01",1862,1489,241270,9,0,0,33,26,286.3,2020,4,13,0,1,114.53846153846153,NA,26,"鹿児島","Kagoshima"
46,"2020-05-01",2462,2582,477920,646,584,309750,189,113,2216,2020,5,13,0,1,198.6153846153846,Inf,113,"鹿児島","Kagoshima"
46,"2020-06-01",1369,1514,288490,978,1017,528900,126,187,9437.037,2020,6,13,0,1,116.46153846153847,Inf,187,"鹿児島","Kagoshima"
46,"2020-07-01",1393,1390,269310,1148,1077,565200,55,57,9063.626,2020,7,13,0,1,106.92307692307692,Inf,57,"鹿児島","Kagoshima"
46,"2020-08-01",807,872,168860,750,763,496450,70,32,9717.937,2020,8,13,0,1,67.07692307692308,Inf,32,"鹿児島","Kagoshima"
46,"2020-09-01",642,589,114710,646,604,567560,18,27,9223.35,2020,9,13,0,1,45.30769230769231,Inf,27,"鹿児島","Kagoshima"
46,"2020-10-01",548,625,121350,535,611,594850,22,23,9484.25,2020,10,13,0,1,48.07692307692308,Inf,23,"鹿児島","Kagoshima"
46,"2020-11-01",249,259,50140,247,252,275370,14,15,8697.24,2020,11,13,0,1,19.923076923076923,Inf,15,"鹿児島","Kagoshima"
46,"2020-12-01",319,328,63470,266,272,298470,16,15,8645.15,2020,12,13,0,1,25.23076923076923,Inf,15,"鹿児島","Kagoshima"
46,"2021-01-01",328,284,53980,247,238,260020,13,10,8406.35,2021,1,13,0,1,21.846153846153847,Inf,10,"鹿児島","Kagoshima"
46,"2021-02-01",537,519,101440,611,394,367160,20,14,6849.85,2021,2,13,0,1,39.92307692307692,Inf,14,"鹿児島","Kagoshima"
46,"2021-03-01",636,614,120110,1528,1625,1104340,18,19,6292.2,2021,3,13,0,1,47.23076923076923,Inf,19,"鹿児島","Kagoshima"
46,"2021-04-01",532,561,109380,847,870,697950,9,6,4795.4,2021,4,13,0,1,43.15384615384615,Inf,6,"鹿児島","Kagoshima"
46,"2021-05-01",437,450,87800,602,627,467220,10,7,4392.95,2021,5,13,0,1,34.61538461538461,Inf,7,"鹿児島","Kagoshima"
47,"2019-01-01",NA,14,1119,NA,1,412,16,19,1867,2019,1,14,1,19,1,1,1,"沖縄","Okinawa"
47,"2019-02-01",NA,11,859,NA,2,423,12,10,1990,2019,2,14,1,19,0.7857142857142857,2,0.5263157894736842,"沖縄","Okinawa"
47,"2019-03-01",NA,24,2078,NA,1,126,10,12,1810,2019,3,14,1,19,1.7142857142857142,1,0.631578947368421,"沖縄","Okinawa"
47,"2019-04-01",NA,14,1233,NA,1,140,NA,NA,NA,2019,4,14,1,19,1,1,NA,"沖縄","Okinawa"
47,"2019-05-01",NA,8,676,NA,2,829,NA,NA,NA,2019,5,14,1,19,0.5714285714285714,2,NA,"沖縄","Okinawa"
47,"2019-06-01",NA,6,427,NA,1,417,NA,NA,NA,2019,6,14,1,19,0.42857142857142855,1,NA,"沖縄","Okinawa"
47,"2019-07-01",NA,15,1201,NA,1,324,NA,NA,NA,2019,7,14,1,19,1.0714285714285714,1,NA,"沖縄","Okinawa"
47,"2019-08-01",NA,12,834,NA,5,1233,NA,NA,NA,2019,8,14,1,19,0.8571428571428571,5,NA,"沖縄","Okinawa"
47,"2019-09-01",NA,13,1027,NA,0,0,NA,NA,NA,2019,9,14,1,19,0.9285714285714286,0,NA,"沖縄","Okinawa"
47,"2019-10-01",NA,11,990,NA,0,75,NA,NA,NA,2019,10,14,1,19,0.7857142857142857,0,NA,"沖縄","Okinawa"
47,"2019-11-01",NA,7,681,NA,2,624,NA,NA,NA,2019,11,14,1,19,0.5,2,NA,"沖縄","Okinawa"
47,"2019-12-01",NA,13,1168,NA,1,292,NA,NA,NA,2019,12,14,1,19,0.9285714285714286,1,NA,"沖縄","Okinawa"
47,"2020-01-01",NA,8,797,NA,0,0,NA,NA,NA,2020,1,14,1,19,0.5714285714285714,0,NA,"沖縄","Okinawa"
47,"2020-04-01",4249,3668,609770,154,59,32412,191,92,1997.6,2020,4,14,1,19,262,59,4.842105263157895,"沖縄","Okinawa"
47,"2020-05-01",8275,8386,1557212,1232,1259,659185,1382,844,23004.987,2020,5,14,1,19,599,1259,44.421052631578945,"沖縄","Okinawa"
47,"2020-06-01",7118,7329,1415630,4575,4161,2207780,625,771,59689.923,2020,6,14,1,19,523.5,4161,40.578947368421055,"沖縄","Okinawa"
47,"2020-07-01",5059,5061,986770,6225,6192,3316447,206,367,84538.72,2020,7,14,1,19,361.5,6192,19.31578947368421,"沖縄","Okinawa"
